,STOCK,Datetime,Tweet Id,Text,Reply Count,Like Count,Quote Count,View Count,Vibe,Retweet Count,Conversation Id
123,GOOGL,2023-05-18 03:31:00+00:00,1659038850251931649,@glassylearning Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,2,1,0,69.0,,0,1659036445946806275
124,GOOGL,2023-05-18 03:06:47+00:00,1659032758713286656,@PundhirVin62834 Hi Vineeta. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,58.0,,0,1659027141944836097
125,GOOGL,2023-05-17 23:23:10+00:00,1658976483128246278,"@HesListeningNow Hi there. Let's try resetting the app data. Please refer to ""Clear the app's cache"" section by clicking the following link: https://t.co/TvZ29Tk7pC. Also, make sure that your audio is working and the volume on your phone is turned up. Hope this helps.",3,0,0,102.0,,0,1656003447001583616
126,GOOGL,2023-05-17 21:20:12+00:00,1658945538312601602,@aroseofmorrow Hmm. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,77.0,,0,1658898070481022976
127,GOOGL,2023-05-17 21:09:57+00:00,1658942957620191235,"@lcavents Hi there. We suggest contacting the appeals team: https://t.co/ANRBaW9H7T. If you don't know the password on your account, you can recover it here: https://t.co/CJQaJUw3RV. We hope this gets resolved soon.",1,0,0,65.0,,0,1658933661931036676
128,GOOGL,2023-05-17 21:08:00+00:00,1658942466584715266,Being bold on AI means being responsible from the start. Learn more about how we're bringing the positive benefits of AI to society while also addressing its challenges #GoogleIO ↓ https://t.co/7fw3Tr3qmV,46,468,7,180386.0,,81,1658942466584715266
129,GOOGL,2023-05-17 19:59:37+00:00,1658925258215399426,@591Manhu Poxa. Queremos ajudar. Tente seguir estes passos: Configurações&gt; Apps&gt; Todos&gt; Google Play Store&gt; Limpar cache/dados. Funcionou?,0,1,0,230.0,,0,1658921487393337346
130,GOOGL,2023-05-17 19:27:43+00:00,1658917231982522372,@highflopp Hi there. Let's see what we can do to help. Look out for a DM with next steps.,3,1,0,107.0,,0,1658897891941916680
131,GOOGL,2023-05-17 18:53:43+00:00,1658908672028811281,@hannahbelle89 Hi Hannah. We'd like to help. Have you already tried completing these steps to regain access to the account: https://t.co/CJQaJUw3RV? Keep us posted.,1,1,0,84.0,,0,1658902826314080265
132,GOOGL,2023-05-17 18:43:30+00:00,1658906103512539137,"@sandbags Hi, Matt. Just checking in, are you still facing this issue? Let us know. We’re here to help.",1,0,0,458.0,,0,1658509828459724813
133,GOOGL,2023-05-17 18:32:01+00:00,1658903213687414807,"@aroseofmorrow Hi there. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",1,0,0,109.0,,0,1658898070481022976
134,GOOGL,2023-05-17 17:40:31+00:00,1658890252126232585,"@irungushawn_ Hi there, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",2,1,0,78.0,,0,1658886391202185238
135,GOOGL,2023-05-17 17:05:01+00:00,1658881319638532107,Your next road trip just got a whole lot funnier. Drive with Hasan Minhaj on @Waze's newest in-app experience and get relatable commentary on everything from traffic to rest stops and revel in the absurdity of driving. Activate it now on mobile → https://t.co/Uo40ndQGQK https://t.co/0jN2SST9jT,20,363,3,169308.0,,46,1658881319638532107
136,GOOGL,2023-05-17 16:05:02+00:00,1658866222946025473,"@superstar_sa2 Hi there. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Keep us posted.",2,2,0,71.0,,1,1658857301309095937
137,GOOGL,2023-05-17 15:53:11+00:00,1658863242360369152,"@OnikaVonz Hi there, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",0,0,0,186.0,,0,1658855439856025605
138,GOOGL,2023-05-17 15:43:37+00:00,1658860834855043073,@deepotsava Hello there. Google One is a plan for expanded storage that includes extra benefits to help you get more out of Google. You can learn more at https://t.co/KyjQlYliQl and let us know if you have other questions. Thank you!,0,0,0,175.0,,0,1658856593038127105
139,GOOGL,2023-05-17 15:36:58+00:00,1658859159415144449,@Gopinath1987 Hi Gopinath. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,0,0,0,290.0,,0,1658855426732212224
140,GOOGL,2023-05-17 15:18:40+00:00,1658854555612741634,"@Chirag_pp Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",1,0,1,80.0,,0,1658849684880859136
141,GOOGL,2023-05-17 14:23:08+00:00,1658840577318821891,"@akshanish Hi, Akshan. We really appreciate you taking the time to give us your opinion and feedback on the app. We take all feedback seriously and if you'd like to send feedback in the app, please follow this step: https://t.co/eP9kJ7Kta6. Thanks.",0,0,0,189.0,,0,1658836970938793988
142,GOOGL,2023-05-17 13:41:58+00:00,1658830219002650624,@pplswar Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,65.0,,0,1658826400726495238
143,GOOGL,2023-05-17 13:34:24+00:00,1658828316718104586,"@subomi_jo Hi again, Hachibi. Just checking in, are you still facing this issue? Let us know. We’re here to help.",1,0,0,246.0,,0,1658180644633993225
144,GOOGL,2023-05-17 13:32:38+00:00,1658827870196596736,"@jgborges Hi, Jonas. We really appreciate you taking the time to give us your opinion and feedback on the app. We take all feedback seriously and if you'd like to send feedback in the app, please follow this step: https://t.co/eP9kJ7Kta6. Thanks.",0,0,0,163.0,,0,1658822837241622529
145,GOOGL,2023-05-17 13:05:29+00:00,1658821037348274178,"@genevieveszn Hi again. Just checking in, are you still facing this issue? Let us know. We’re here to help.",0,0,0,310.0,,0,1658425990018727936
146,GOOGL,2023-05-17 12:36:14+00:00,1658813677754040320,"@AshishK15211594 Hi Ashish. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",1,0,0,65.0,,0,1658811385533599747
147,GOOGL,2023-05-17 10:08:02+00:00,1658776382661337089,"@seyedele Hi, Seye! You can present your entire screen or a specific window in a meeting. We suggest you to take a look at this article https://t.co/OAsKipoT6Z. We hoped we helped.",1,0,1,1389.0,,0,1658773225730453506
148,GOOGL,2023-05-17 09:15:17+00:00,1658763107752181762,@LenoxCFC Hi there. Try these tips if you're having issues with 2-Step Verification: https://t.co/QBOhSJTMiS. Keep us posted.,3,0,0,82.0,,0,1658759141425311744
149,GOOGL,2023-05-17 09:06:33+00:00,1658760909077061632,"@sanders_sandals Hi there. Just checking in, are you still facing this issue? Let us know. We’re here to help.",1,0,0,443.0,,0,1658363422252363776
150,GOOGL,2023-05-17 08:54:28+00:00,1658757867002789888,"@Rai379 Hi there. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Let us know.",0,1,0,76.0,,0,1658755702775529472
151,GOOGL,2023-05-17 08:44:04+00:00,1658755249396391936,"@DadangDocmart Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",0,0,0,59.0,,0,1658751521771896832
152,GOOGL,2023-05-17 08:07:47+00:00,1658746119357120514,"@luna_barnes11 Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",1,0,0,69.0,,0,1658737522095149058
153,GOOGL,2023-05-17 07:45:07+00:00,1658740416999575559,"@Avinash52040593 Hi there, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",1,0,0,54.0,,0,1641851631820996616
154,GOOGL,2023-05-17 06:31:54+00:00,1658721989991825408,@mediocrelychee Hi there. Could you please tell us more about what's going on with your Google search? We'll see what we can do to help.,2,0,0,511.0,,0,1658708683105406977
155,GOOGL,2023-05-17 06:31:00+00:00,1658721762614411265,"@JijinTitus Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can.",0,0,0,297.0,,0,1658712258946682885
156,GOOGL,2023-05-17 05:41:56+00:00,1658709412834320386,@Kipkori60666174 Hi there. Let's see what we can do to help. Look out for a DM with next steps.,1,0,0,70.0,,0,1641851631820996616
157,GOOGL,2023-05-17 04:43:35+00:00,1658694729226223616,@Brisket696 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,0,0,0,280.0,,0,1658686780907098113
158,GOOGL,2023-05-17 04:30:42+00:00,1658691486693613568,@AhmedRadwa65 Hi Ahmed. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,72.0,,0,1658684619699417088
159,GOOGL,2023-05-17 03:42:59+00:00,1658679480242561024,"@PavanNimbal07 Hi Pavan. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Let us know.",0,0,0,72.0,,0,1658676530875367425
160,GOOGL,2023-05-17 03:21:11+00:00,1658673994730545153,@Sujanpoudel0000 Hi there. Let's see what we can do to help. Look out for a DM with next steps.,0,1,0,54.0,,1,1641851631820996616
161,GOOGL,2023-05-17 02:23:15+00:00,1658659413685678080,@DS_Hindustani Hmm. We do want to help. Please follow @Google on Twitter and let us know when you have so we can take this to DM.,1,1,0,58.0,,1,1658209468486656012
162,GOOGL,2023-05-17 02:17:17+00:00,1658657914402340864,@MisterWizY_ Hi there. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,262.0,,0,1658651540780126209
163,GOOGL,2023-05-17 00:53:51+00:00,1658636915879411714,@Mirakilouz55321 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,54.0,,0,1658579074674032645
164,GOOGL,2023-05-17 00:53:37+00:00,1658636858547486721,@bhuban_creation Hmm. We've sent you a DM with the next steps. Please check and let us know if you have any questions.,0,0,0,274.0,,0,1658521441761886241
165,GOOGL,2023-05-17 00:49:38+00:00,1658635857002102784,@g_kiks Hi there. That's not the experience we'd like you to have. Can you follow us and let us know when you have so that we can get some details and look into this further?,0,0,0,188.0,,0,1658631278160384000
166,GOOGL,2023-05-17 00:30:50+00:00,1658631122274643968,@Wenlambo15 Hi there. We'd like to help. Have you already tried completing these steps to regain access to the account: https://t.co/CJQaJUw3RV? Keep us posted.,2,0,0,34.0,,0,1658612498822569986
167,GOOGL,2023-05-16 23:51:44+00:00,1658621284803129344,@Iamyinkiz Hmm. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,35.0,,0,1658614688232472576
168,GOOGL,2023-05-16 22:43:00+00:00,1658603985295536135,@ghyuuny75354 Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,2,0,0,71.0,,0,1658581383432871938
169,GOOGL,2023-05-16 22:35:31+00:00,1658602103403606016,"@olcay_coban Hmm. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",0,0,0,47.0,,0,1658507462092152834
170,GOOGL,2023-05-16 22:16:02+00:00,1658597201759567875,"@liminal67 Hi, David. Thanks for your feedback. You can also send feedback at Drive &gt; Help (question-mark icon) &gt; Send feedback.",1,1,0,292.0,,0,1658587958574809089
171,GOOGL,2023-05-16 22:15:37+00:00,1658597094326673410,@Sourabdhadwal Hi Sourabh. Let's see what we can do to help. Look out for a DM with next steps.,2,0,0,109.0,,0,1658487153180180480
172,GOOGL,2023-05-16 22:00:32+00:00,1658593301673508866,"@Mirakilouz55321 Hi there, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",1,0,0,80.0,,0,1658579074674032645
173,GOOGL,2023-05-16 21:37:57+00:00,1658587615744995330,"@ghyuuny75354 Hi Angela. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",0,0,0,92.0,,0,1658581383432871938
174,GOOGL,2023-05-16 19:57:47+00:00,1658562406920998927,"@_NBR007 Hope you're doing well. Just a quick follow-up, do you still need help with the Pixel device? Let us know, we'll look into it. ^Adam",1,1,0,43.0,,0,1658146709900529666
175,GOOGL,2023-05-16 19:43:47+00:00,1658558886754779137,@maryammano786 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,1,4,0,214.0,,0,1658547842053709825
176,GOOGL,2023-05-16 19:20:05+00:00,1658552922718760960,"@maryammano786 Hi Maryam. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Keep us posted.",1,6,0,513.0,,0,1658547842053709825
177,GOOGL,2023-05-16 18:18:47+00:00,1658537494109888512,"@xHimanshuxD Hi Himanshu. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",1,0,0,51.0,,0,1658527525818212354
178,GOOGL,2023-05-16 18:14:28+00:00,1658536409056043009,"@Clarelouis50970 Hi there. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Keep us posted.",3,0,0,79.0,,0,1658521700739186701
179,GOOGL,2023-05-16 18:04:38+00:00,1658533932407693314,"@sirfapcelot Oh no, Unfortunately, if paid apps and in app purchases aren't available in your country, you won't be able to join Google One yet (see more: https://t.co/vDdTpw7EWK). Here are some tips for clearing your Google storage: https://t.co/2RvwTIzBH6. We hope that helped.",0,0,0,140.0,,0,1658501915246985217
180,GOOGL,2023-05-16 17:31:15+00:00,1658525531464138766,"Look out for new features and apps on @wearosbygoogle — like Gmail, Google Calendar and @WhatsApp — plus a new OS update coming to smartwatches starting this year. Learn more → https://t.co/G7iJ8k1qAk #GoogleIO",69,514,4,202289.0,,70,1658525531464138766
181,GOOGL,2023-05-16 17:02:30+00:00,1658518297430589456,@rQasim13 Hi Qasim. Could you please tell us more about what's going on with your Google Search? We'll see what we can do to help.,0,0,0,176.0,,0,1658510411631558662
182,GOOGL,2023-05-16 16:55:45+00:00,1658516598968156185,"@laylosx Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",1,0,0,25.0,,0,1658512790770921473
183,GOOGL,2023-05-16 16:44:05+00:00,1658513663290949632,@vermayash5227 Hi Yash. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,27.0,,0,1658511792031830017
184,GOOGL,2023-05-16 16:34:08+00:00,1658511158813360128,"@sandbags Hi, Matt. Are you having trouble using Google Meet? Give us the details &amp; we'd be happy to help.",0,0,0,285.0,,0,1658509828459724813
185,GOOGL,2023-05-16 16:22:43+00:00,1658508285450805256,@legitvirat Hi Virat. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,2,0,0,38.0,,0,1658504479262793728
186,GOOGL,2023-05-16 16:01:10+00:00,1658502863457320967,"@TotallyRiel Hello, Riel. We recommend that you have a look at the ""Meeting length limits"" topic in this article: https://t.co/skg56BuMjV to learn more about meeting duration limits. If you need more support, please visit our Help Center: https://t.co/yeQY1f8dtM. Thanks.",1,0,0,161.0,,0,1658497450930475009
187,GOOGL,2023-05-16 15:33:14+00:00,1658495831392100353,"@username_copled Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",1,0,0,137.0,,0,1658489037383176195
188,GOOGL,2023-05-16 15:11:56+00:00,1658490470455201793,"@monbrielle Hi there, can you confirm if you are still able to access your Google account? Let us know.",1,0,0,290.0,,0,1658488103542333443
189,GOOGL,2023-05-16 14:58:45+00:00,1658487153180180480,"Celebrate #AsianPacificAmericanHeritageMonth with new @GoogleChrome themes inspired by cherry blossoms, kites and more! 🌸🪁 Learn about the five Chrome-commissioned API artists and how to apply your favorite design here ↓ https://t.co/2JGHKBGF7G",18,343,3,196004.0,,53,1658487153180180480
190,GOOGL,2023-05-16 14:39:53+00:00,1658482406721216521,"@KD80434987 Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",1,0,0,133.0,,0,1658159061139959821
191,GOOGL,2023-05-16 14:02:15+00:00,1658472934279901187,"@mr_engin3er Hi Dheeraj. If she sends us a tweet, we'll see what we can do to help. In the meantime, make sure she's completed the steps at https://t.co/CJQaJUwBHt. These tips may help: https://t.co/vQSZijZd6E.",0,0,0,138.0,,0,1658466568114954240
192,GOOGL,2023-05-16 13:26:43+00:00,1658463992073928705,"@subomi_jo Hi, Hachibi. Are you having trouble using Google Meet? Give us the details &amp; we'd be happy to help.",0,0,0,296.0,,0,1658180644633993225
193,GOOGL,2023-05-16 13:07:15+00:00,1658459095702163457,@BrahmanMaldev Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,33.0,,0,1658457195745525762
194,GOOGL,2023-05-16 12:41:16+00:00,1658452554529792000,@osaka_0905963 ご返信ありがとうございます。その後も問題が解決しない場合は、Google One アプリ内の [サポート] よりお問い合わせいただけますと幸いです。,0,1,0,65.0,,0,1658298518711459841
195,GOOGL,2023-05-16 11:05:29+00:00,1658428452137992194,@eiosonoamn Hi Aman. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,39.0,,0,1658426914594492416
196,GOOGL,2023-05-16 11:02:22+00:00,1658427667006341120,@genevieveszn Hi there. Are you having trouble using Google Meet? Give us the details &amp; we'd be happy to help.,0,0,0,563.0,,0,1658425990018727936
197,GOOGL,2023-05-16 10:09:21+00:00,1658414326678450178,@max___hlln Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,3,0,0,96.0,,0,1641851631820996616
198,GOOGL,2023-05-16 09:59:17+00:00,1658411791557312512,"@anudeep_patlola Hi there. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Keep us posted.",0,0,0,159.0,,0,1658404105214386176
199,GOOGL,2023-05-16 07:57:57+00:00,1658381258571886592,@VahajBinTariq Hmm. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,53.0,,0,1641851631820996616
200,GOOGL,2023-05-16 07:51:10+00:00,1658379551238397953,@PundhirVin62834 Hi Vineeta. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,4,0,0,289.0,,0,1658376885246787584
201,GOOGL,2023-05-16 07:48:56+00:00,1658378988849430528,"@VahajBinTariq Hi Vahaj. To sign in and reset your password, follow the steps at https://t.co/5DgrZkT83a. If you are unable to sign in, these tips may help: https://t.co/vQSZijYFh6. Learn how to set strong, secure passwords here: https://t.co/g7QByQhrAn. Keep us posted.",0,0,0,28.0,,0,1641851631820996616
202,MSFT,2023-05-17 23:38:47+00:00,1658980414311079938,@MSFTGameDev The glasses are a nice touch.,0,4,0,652.0,,0,1658578068162633729
203,MSFT,2023-05-17 23:00:00+00:00,1658970653909823489,"Orange you glad sustainable farming is growing? 😉 

From vendor information to data on each type of fruit, learn how Microsoft technology is helping a European juice company build a cleaner production process: https://t.co/mXM0zLlWXt",10,173,2,85726.0,,28,1658970653909823489
204,MSFT,2023-05-17 16:30:01+00:00,1658872511172313099,Explore how Microsoft and our device partners’ eco-conscious initiatives are helping us become carbon negative and water positive by 2030: https://t.co/Sej4sIsPbb,5,104,2,58230.0,,20,1658872507351412740
205,MSFT,2023-05-17 16:30:00+00:00,1658872507351412740,POV: you discover turning on power saver is helping the planet. 😌,14,160,3,63872.0,,19,1658872507351412740
206,MSFT,2023-05-17 16:08:25+00:00,1658867075463380992,@MayukhMaitra Serene. 😌,0,1,1,38.0,,0,1658578068162633729
207,MSFT,2023-05-17 16:07:33+00:00,1658866855782539266,@MelissaKXLY4 What a nutty day. 🥜,0,0,1,330.0,,0,1658568937771274240
208,MSFT,2023-05-17 16:06:50+00:00,1658866677751115780,@elijating Too cute!,0,0,1,32.0,,0,1658578068162633729
209,MSFT,2023-05-17 16:05:57+00:00,1658866454387728386,@deedilydee 🎮💚,0,2,1,251.0,,0,1658578068162633729
210,MSFT,2023-05-17 16:05:20+00:00,1658866299303346176,@infotech_marco Loving them all!,1,0,1,331.0,,0,1658578068162633729
211,MSFT,2023-05-17 16:04:46+00:00,1658866156663439360,@Rufus87078959 Super cool style.,0,1,1,260.0,,0,1658578068162633729
212,MSFT,2023-05-17 16:04:13+00:00,1658866017232203777,@ASwisstone How scenic. 🖼️,0,1,1,285.0,,0,1658578068162633729
213,MSFT,2023-05-17 16:03:36+00:00,1658865863028555791,@jeffkart Yum. 😋,0,0,1,282.0,,0,1658578068162633729
214,MSFT,2023-05-16 23:03:00+00:00,1658609018888224768,"The industrial metaverse is getting an upgrade. 

How Windows 11 is enhancing HoloLens 2 and powering innovation with new 3D annotations, updated security, and more Microsoft Teams features: https://t.co/s5jnlDxtcI",14,273,2,119647.0,,44,1658609018888224768
215,MSFT,2023-05-16 21:00:00+00:00,1658578068162633729,Have you used the Bing Image Creator? Drop a photo of your design and it just might be our next cover image.,153,405,5,162652.0,,42,1658578068162633729
216,MSFT,2023-05-16 20:30:49+00:00,1658570720811667472,@Danielledeco You must not follow us.,0,3,0,599.0,,0,1658258812397318145
217,MSFT,2023-05-16 20:29:53+00:00,1658570488468197408,@thep90x_man And more. ✨,0,7,0,1981.0,,0,1658532766860943360
218,MSFT,2023-05-16 20:28:59+00:00,1658570260222562328,@Friction470 Don't mention it.,0,4,0,1937.0,,0,1658532766860943360
219,MSFT,2023-05-16 20:28:24+00:00,1658570112637587485,@beast_talking Fault?,0,0,0,162.0,,0,1658331306680541184
220,MSFT,2023-05-16 20:27:35+00:00,1658569907741642765,@JamesGunn What a time.,5,108,0,6489.0,,2,1658331306680541184
221,MSFT,2023-05-16 20:26:56+00:00,1658569742662225939,@JamesGunn Marking this as your official entry. 😂,0,48,0,2856.0,,0,1658258812397318145
222,MSFT,2023-05-16 18:00:00+00:00,1658532766860943360,Download the new Bing app and thank me later.,139,736,10,197650.0,,76,1658532766860943360
223,MSFT,2023-05-16 16:36:59+00:00,1658511874848178176,@JakeClark_3 Her name is Emily and she laughed the whole time.,1,2,0,401.0,,0,1658260621429731329
224,MSFT,2023-05-16 16:35:31+00:00,1658511506961465344,"Making educational materials more accessible takes A+ solutions. 📚 

How I-Stem uses Microsoft Azure and AI technology to find inaccessible text so it can be updated and accessed by everyone: https://t.co/hs78Opncb3",6,148,1,96049.0,,33,1658511506961465344
225,MSFT,2023-05-15 23:59:07+00:00,1658260753806180352,@tomwarren *seasoned,1,48,1,3447.0,,0,1658188378766991367
226,MSFT,2023-05-15 23:56:55+00:00,1658260201814863873,@EddyVGG Happy to have you. 😌,0,13,1,6427.0,,0,1658215676715081728
227,MSFT,2023-05-15 23:56:01+00:00,1658259973867028481,@burhangee We're glad you're here.,2,43,1,7873.0,,0,1658215676715081728
228,MSFT,2023-05-15 23:55:23+00:00,1658259815028736000,@schnoll What a time. 😂,0,35,1,7603.0,,0,1658215676715081728
229,MSFT,2023-05-15 23:54:40+00:00,1658259634736463872,@Brett_SevenDaze A full circle moment. 🎵,1,313,1,40076.0,,2,1658170543093215232
230,MSFT,2023-05-15 23:53:06+00:00,1658259239251353602,@thisistheray Thanks for the love. ❤️,2,22,1,29586.0,,0,1658170543093215232
231,MSFT,2023-05-15 23:34:01+00:00,1658254439575109632,@vGazza Truly!,0,38,1,25188.0,,2,1658170543093215232
232,MSFT,2023-05-15 23:33:02+00:00,1658254190135705600,@M1K4_3L Impressive. 👏,2,93,1,45937.0,,2,1658170543093215232
233,MSFT,2023-05-15 23:32:06+00:00,1658253956949090306,@Xavier1415 Exactly.,0,54,1,38663.0,,1,1658170543093215232
234,MSFT,2023-05-15 23:31:26+00:00,1658253786576453632,@RickMarteI Got us curious. 👀,5,78,1,30486.0,,0,1658170543093215232
235,MSFT,2023-05-15 23:30:46+00:00,1658253618825379844,@brianfagioli That's the spirit. 🙌,0,16,1,14904.0,,0,1658170543093215232
236,MSFT,2023-05-15 23:29:18+00:00,1658253249097482240,@manueliglesias 👀,0,13,1,19427.0,,0,1658170543093215232
237,MSFT,2023-05-15 23:27:57+00:00,1658252911111991297,@eskarinna We're liking how you're thinking.,0,2,1,151.0,,0,1658151593345183745
238,MSFT,2023-05-15 21:00:00+00:00,1658215676715081728,It’s 2023 and you’re using Edge and Bing.,624,2880,98,571878.0,,182,1658215676715081728
239,MSFT,2023-05-15 18:00:40+00:00,1658170547161776128,Experience @MarvelStudios’ #GotGVol3 now in theaters.,14,875,4,159278.0,,90,1658170543093215232
240,MSFT,2023-05-15 18:00:39+00:00,1658170543093215232,In honor of @MarvelStudios’ #GotGVol3 we’re giving away this never opened Microsoft Zune. We have no idea if it works. Like and RT for a chance to win! US 18+. Ends 5/17/23. Rules: https://t.co/Mdr2C4z9aY. #ZuneSweepstakes https://t.co/SOR6IMCKqB,2044,44754,1988,5294823.0,,32714,1658170543093215232
241,MSFT,2023-05-15 16:45:22+00:00,1658151598210658321,Explore how 6 experts are using next-generation AI to inspire a new era of creativity at work: https://t.co/0b3P1C1G0f,3,121,3,76038.0,,22,1658151593345183745
242,MSFT,2023-05-15 16:45:21+00:00,1658151593345183745,You have a presentation due this week. How would you use AI to help?,27,157,4,89411.0,,24,1658151593345183745
243,MSFT,2023-05-14 18:00:00+00:00,1657807993767882755,We’re in our AI era.,179,2076,50,393391.0,,289,1657807993767882755
244,MSFT,2023-05-13 18:00:01+00:00,1657445606476992513,Ask real questions. Get complete answers. Chat and create. https://t.co/ndN3DmDZyu,13,274,2,115262.0,,38,1657445603947827200
245,MSFT,2023-05-13 18:00:00+00:00,1657445603947827200,The new Bing is still chilling.,58,825,12,199577.0,,87,1657445603947827200
246,MSFT,2023-05-12 22:55:34+00:00,1657157596510400514,@slesinger 😍,4,0,1,416.0,,0,1657143615817121793
247,MSFT,2023-05-12 22:55:22+00:00,1657157547558666240,"@joe_haddad1000 Simply, cat.",0,1,1,159.0,,0,1657143615817121793
248,MSFT,2023-05-12 22:54:50+00:00,1657157413386977286,@GuyWMD Perfect.,0,3,1,1307.0,,0,1657143615817121793
249,MSFT,2023-05-12 22:54:21+00:00,1657157291827777539,@AdamFowler_IT Yes.,0,2,1,1338.0,,0,1657143615817121793
250,MSFT,2023-05-12 22:53:55+00:00,1657157182691975170,@leprekhan369 Paved the way. 💯,0,1,1,115.0,,0,1657087877195390979
251,MSFT,2023-05-12 22:53:15+00:00,1657157013426536448,@MSFTGameDev Truth.,1,13,1,1024.0,,1,1657087877195390979
252,MSFT,2023-05-12 22:52:52+00:00,1657156918501072896,@RGBSays 🐶❤️,0,6,1,316.0,,0,1657087877195390979
253,MSFT,2023-05-12 22:00:02+00:00,1657143621055926279,Try it out here: https://t.co/Mvf4w3eufw https://t.co/KmHni2qj7M,30,240,3,93505.0,,32,1657143615817121793
254,MSFT,2023-05-12 22:00:00+00:00,1657143615817121793,"Use the Bing Image Creator to make an image that's a mix of your favorite animal, food, and place to travel to. Drop it in our replies.",87,297,7,165623.0,,42,1657143615817121793
255,MSFT,2023-05-12 20:00:01+00:00,1657113418153840657,Yes. ⬇️ https://t.co/YRPCa0bcfo,12,172,5,74175.0,,25,1657113415733727258
